player_id,team_id,general_position,minutes_played,data
0x5gPv8mq7,YgOMngl5wN,W,121,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.022, 'goals_added_above_avg': 0.0034000000000000002, 'count_actions': 17}, {'action_type': 'Fouling', 'goals_added_raw': 0.2556, 'goals_added_above_avg': 0.25070000000000003, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0335, 'goals_added_above_avg': -0.0385, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': 0.08170000000000001, 'goals_added_above_avg': 0.0587, 'count_actions': 45}, {'action_type': 'Receiving', 'goals_added_raw': 0.08080000000000001, 'goals_added_above_avg': -0.010100000000000001, 'count_actions': 44}, {'action_type': 'Shooting', 'goals_added_raw': 0.073, 'goals_added_above_avg': 0.0263, 'count_actions': 3}]"
0x5gPvZRq7,kaDQ0wRqEv,CB,144,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.014, 'goals_added_above_avg': 0.0114, 'count_actions': 18}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0148, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2218, 'goals_added_above_avg': 0.109, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': 0.0054, 'goals_added_above_avg': -0.0745, 'count_actions': 78}, {'action_type': 'Receiving', 'goals_added_raw': 0.016800000000000002, 'goals_added_above_avg': -0.014700000000000001, 'count_actions': 58}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.016, 'count_actions': 0}]"
0x5gZDPM7O,NWMWlBK5lz,ST,313,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.44210000000000005, 'goals_added_above_avg': -0.3945, 'count_actions': 40}, {'action_type': 'Fouling', 'goals_added_raw': -0.0011, 'goals_added_above_avg': -0.042800000000000005, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0888, 'goals_added_above_avg': -0.021400000000000002, 'count_actions': 15}, {'action_type': 'Passing', 'goals_added_raw': -0.0095, 'goals_added_above_avg': 0.0791, 'count_actions': 62}, {'action_type': 'Receiving', 'goals_added_raw': 0.7378, 'goals_added_above_avg': 0.1212, 'count_actions': 78}, {'action_type': 'Shooting', 'goals_added_raw': 0.1806, 'goals_added_above_avg': -0.0441, 'count_actions': 6}]"
2lqR7V9AQr,jYQJ19EqGR,W,515,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1432, 'goals_added_above_avg': -0.2106, 'count_actions': 167}, {'action_type': 'Fouling', 'goals_added_raw': 0.027700000000000002, 'goals_added_above_avg': -0.008400000000000001, 'count_actions': 18}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3482, 'goals_added_above_avg': 0.0867, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': -0.926, 'goals_added_above_avg': -0.9593, 'count_actions': 200}, {'action_type': 'Receiving', 'goals_added_raw': 0.7832, 'goals_added_above_avg': 0.2822, 'count_actions': 215}, {'action_type': 'Shooting', 'goals_added_raw': 0.34, 'goals_added_above_avg': 0.1046, 'count_actions': 15}]"
2lqR7wZaQr,mvzqoLZQap,FB,1549,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.5697, 'goals_added_above_avg': 0.44720000000000004, 'count_actions': 265}, {'action_type': 'Fouling', 'goals_added_raw': 0.09680000000000001, 'goals_added_above_avg': 0.1441, 'count_actions': 40}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2081, 'goals_added_above_avg': -0.7668, 'count_actions': 150}, {'action_type': 'Passing', 'goals_added_raw': 0.36, 'goals_added_above_avg': -0.23370000000000002, 'count_actions': 828}, {'action_type': 'Receiving', 'goals_added_raw': 1.5852, 'goals_added_above_avg': 1.1138, 'count_actions': 733}, {'action_type': 'Shooting', 'goals_added_raw': 0.6726000000000001, 'goals_added_above_avg': 0.4248, 'count_actions': 28}]"
2lqR7YEaQr,pzeQZ6xQKw,FB,641,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.09090000000000001, 'goals_added_above_avg': 0.0426, 'count_actions': 64}, {'action_type': 'Fouling', 'goals_added_raw': 0.0346, 'goals_added_above_avg': 0.0618, 'count_actions': 17}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1366, 'goals_added_above_avg': -0.2721, 'count_actions': 91}, {'action_type': 'Passing', 'goals_added_raw': 0.10650000000000001, 'goals_added_above_avg': -0.1433, 'count_actions': 281}, {'action_type': 'Receiving', 'goals_added_raw': 0.036500000000000005, 'goals_added_above_avg': -0.12050000000000001, 'count_actions': 159}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0815, 'count_actions': 1}]"
2lqR7yoAQr,wvq9B9wQWn,DM,99,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.012400000000000001, 'goals_added_above_avg': 0.0002, 'count_actions': 16}, {'action_type': 'Fouling', 'goals_added_raw': 0.006900000000000001, 'goals_added_above_avg': 0.0058000000000000005, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0228, 'goals_added_above_avg': -0.0393, 'count_actions': 8}, {'action_type': 'Passing', 'goals_added_raw': 0.0041, 'goals_added_above_avg': -0.021500000000000002, 'count_actions': 9}, {'action_type': 'Receiving', 'goals_added_raw': 0.05, 'goals_added_above_avg': -0.0151, 'count_actions': 13}, {'action_type': 'Shooting', 'goals_added_raw': 0.0731, 'goals_added_above_avg': 0.040100000000000004, 'count_actions': 3}]"
2lqRJ0l4qr,EKXMeX3Q64,W,1435,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.11040000000000001, 'goals_added_above_avg': -0.306, 'count_actions': 214}, {'action_type': 'Fouling', 'goals_added_raw': 0.0318, 'goals_added_above_avg': -0.030500000000000003, 'count_actions': 31}, {'action_type': 'Interrupting', 'goals_added_raw': 0.723, 'goals_added_above_avg': -0.123, 'count_actions': 126}, {'action_type': 'Passing', 'goals_added_raw': 0.2874, 'goals_added_above_avg': -0.0528, 'count_actions': 474}, {'action_type': 'Receiving', 'goals_added_raw': 0.6097, 'goals_added_above_avg': -0.44420000000000004, 'count_actions': 414}, {'action_type': 'Shooting', 'goals_added_raw': 0.19890000000000002, 'goals_added_above_avg': -0.3519, 'count_actions': 8}]"
2lqRj7nDqr,X0Oq66zq6D,ST,16,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0476, 'goals_added_above_avg': 0.0507, 'count_actions': 2}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0022, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0095, 'goals_added_above_avg': 0.0041, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0.3345, 'goals_added_above_avg': 0.3405, 'count_actions': 2}, {'action_type': 'Receiving', 'goals_added_raw': 0.0033, 'goals_added_above_avg': -0.030500000000000003, 'count_actions': 1}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0119, 'count_actions': 0}]"
2lqRjDAAqr,zeQZkL1MKw,FB,763,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1531, 'goals_added_above_avg': -0.2102, 'count_actions': 136}, {'action_type': 'Fouling', 'goals_added_raw': 0.0193, 'goals_added_above_avg': 0.0505, 'count_actions': 27}, {'action_type': 'Interrupting', 'goals_added_raw': 0.7611, 'goals_added_above_avg': 0.2655, 'count_actions': 111}, {'action_type': 'Passing', 'goals_added_raw': 0.133, 'goals_added_above_avg': -0.161, 'count_actions': 378}, {'action_type': 'Receiving', 'goals_added_raw': 0.13040000000000002, 'goals_added_above_avg': -0.11, 'count_actions': 266}, {'action_type': 'Shooting', 'goals_added_raw': 0.1267, 'goals_added_above_avg': 0.0047, 'count_actions': 4}]"
2lqRJgb2qr,a2lqRX2Mr0,ST,289,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1277, 'goals_added_above_avg': -0.1012, 'count_actions': 29}, {'action_type': 'Fouling', 'goals_added_raw': -0.0106, 'goals_added_above_avg': -0.0361, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0998, 'goals_added_above_avg': -0.2255, 'count_actions': 4}, {'action_type': 'Passing', 'goals_added_raw': -0.0381, 'goals_added_above_avg': 0.0038, 'count_actions': 57}, {'action_type': 'Receiving', 'goals_added_raw': 0.3546, 'goals_added_above_avg': -0.0959, 'count_actions': 63}, {'action_type': 'Shooting', 'goals_added_raw': 0.16160000000000002, 'goals_added_above_avg': -0.0053, 'count_actions': 6}]"
2lqRjkEJqr,Z2vQ1xlqrA,FB,1396,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.224, 'goals_added_above_avg': 0.1189, 'count_actions': 225}, {'action_type': 'Fouling', 'goals_added_raw': 0.0688, 'goals_added_above_avg': 0.1282, 'count_actions': 26}, {'action_type': 'Interrupting', 'goals_added_raw': 0.4808, 'goals_added_above_avg': -0.4093, 'count_actions': 147}, {'action_type': 'Passing', 'goals_added_raw': 0.2141, 'goals_added_above_avg': -0.3299, 'count_actions': 795}, {'action_type': 'Receiving', 'goals_added_raw': 0.396, 'goals_added_above_avg': 0.054, 'count_actions': 564}, {'action_type': 'Shooting', 'goals_added_raw': 0.1592, 'goals_added_above_avg': -0.0183, 'count_actions': 6}]"
2lqRjL12qr,APk5LGOMOW,CB,389,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0045000000000000005, 'goals_added_above_avg': -0.0102, 'count_actions': 22}, {'action_type': 'Fouling', 'goals_added_raw': -0.009300000000000001, 'goals_added_above_avg': 0.025500000000000002, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0454, 'goals_added_above_avg': -0.34890000000000004, 'count_actions': 36}, {'action_type': 'Passing', 'goals_added_raw': 0.20170000000000002, 'goals_added_above_avg': -0.0058000000000000005, 'count_actions': 157}, {'action_type': 'Receiving', 'goals_added_raw': 0.0021000000000000003, 'goals_added_above_avg': -0.0881, 'count_actions': 115}, {'action_type': 'Shooting', 'goals_added_raw': 0.031900000000000005, 'goals_added_above_avg': -0.0175, 'count_actions': 1}]"
2lqRjYLWqr,kRQabn8MKZ,CB,566,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.035500000000000004, 'goals_added_above_avg': 0.0253, 'count_actions': 70}, {'action_type': 'Fouling', 'goals_added_raw': 0.0024000000000000002, 'goals_added_above_avg': 0.0604, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.4874, 'goals_added_above_avg': 0.0442, 'count_actions': 85}, {'action_type': 'Passing', 'goals_added_raw': 0.28150000000000003, 'goals_added_above_avg': -0.0324, 'count_actions': 322}, {'action_type': 'Receiving', 'goals_added_raw': -0.0005, 'goals_added_above_avg': -0.1242, 'count_actions': 247}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0627, 'count_actions': 0}]"
2lqRk034Qr,19vQ2095K6,CB,222,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0325, 'goals_added_above_avg': -0.034, 'count_actions': 29}, {'action_type': 'Fouling', 'goals_added_raw': -0.034300000000000004, 'goals_added_above_avg': -0.0359, 'count_actions': 10}, {'action_type': 'Interrupting', 'goals_added_raw': 0.168, 'goals_added_above_avg': 0.0358, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 0.08950000000000001, 'goals_added_above_avg': 0.048, 'count_actions': 139}, {'action_type': 'Receiving', 'goals_added_raw': 0.034, 'goals_added_above_avg': -0.1665, 'count_actions': 113}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0826, 'count_actions': 0}]"
2lqRk1raQr,WBLMvYAQxe,CB,1265,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1207, 'goals_added_above_avg': 0.098, 'count_actions': 157}, {'action_type': 'Fouling', 'goals_added_raw': -0.18630000000000002, 'goals_added_above_avg': -0.056600000000000004, 'count_actions': 22}, {'action_type': 'Interrupting', 'goals_added_raw': 0.5394, 'goals_added_above_avg': -0.45120000000000005, 'count_actions': 169}, {'action_type': 'Passing', 'goals_added_raw': 1.2316, 'goals_added_above_avg': 0.53, 'count_actions': 808}, {'action_type': 'Receiving', 'goals_added_raw': 0.09960000000000001, 'goals_added_above_avg': -0.1769, 'count_actions': 664}, {'action_type': 'Shooting', 'goals_added_raw': 0.1097, 'goals_added_above_avg': -0.030500000000000003, 'count_actions': 4}]"
2lqRk3lnQr,Vj58weDM8n,DM,993,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.24150000000000002, 'goals_added_above_avg': 0.1318, 'count_actions': 172}, {'action_type': 'Fouling', 'goals_added_raw': 0.08270000000000001, 'goals_added_above_avg': 0.1131, 'count_actions': 31}, {'action_type': 'Interrupting', 'goals_added_raw': 1.0252, 'goals_added_above_avg': 0.2874, 'count_actions': 129}, {'action_type': 'Passing', 'goals_added_raw': 0.6141, 'goals_added_above_avg': 0.2001, 'count_actions': 595}, {'action_type': 'Receiving', 'goals_added_raw': 0.879, 'goals_added_above_avg': 0.5354, 'count_actions': 497}, {'action_type': 'Shooting', 'goals_added_raw': 0.3231, 'goals_added_above_avg': 0.112, 'count_actions': 10}]"
2lqRk3NWQr,a2lqRX2Mr0,FB,996,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0405, 'goals_added_above_avg': -0.1155, 'count_actions': 146}, {'action_type': 'Fouling', 'goals_added_raw': -0.019100000000000002, 'goals_added_above_avg': 0.0233, 'count_actions': 20}, {'action_type': 'Interrupting', 'goals_added_raw': 0.8527, 'goals_added_above_avg': 0.2177, 'count_actions': 150}, {'action_type': 'Passing', 'goals_added_raw': 0.4127, 'goals_added_above_avg': 0.0246, 'count_actions': 656}, {'action_type': 'Receiving', 'goals_added_raw': 0.1736, 'goals_added_above_avg': -0.0704, 'count_actions': 463}, {'action_type': 'Shooting', 'goals_added_raw': 0.0175, 'goals_added_above_avg': -0.1091, 'count_actions': 4}]"
2lqRkbN4Qr,jYQJ19EqGR,FB,1365,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.6366, 'goals_added_above_avg': 0.509, 'count_actions': 264}, {'action_type': 'Fouling', 'goals_added_raw': 0.2963, 'goals_added_above_avg': 0.2464, 'count_actions': 53}, {'action_type': 'Interrupting', 'goals_added_raw': 0.5655, 'goals_added_above_avg': -0.1733, 'count_actions': 91}, {'action_type': 'Passing', 'goals_added_raw': -1.1967, 'goals_added_above_avg': -1.3973, 'count_actions': 470}, {'action_type': 'Receiving', 'goals_added_raw': 1.1351, 'goals_added_above_avg': 0.0461, 'count_actions': 438}, {'action_type': 'Shooting', 'goals_added_raw': 0.4932, 'goals_added_above_avg': -0.0049, 'count_actions': 21}]"
2lqRked4Qr,wvq9B9wQWn,CM,502,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0083, 'goals_added_above_avg': -0.0562, 'count_actions': 75}, {'action_type': 'Fouling', 'goals_added_raw': 0.023100000000000002, 'goals_added_above_avg': 0.0227, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3511, 'goals_added_above_avg': 0.0114, 'count_actions': 53}, {'action_type': 'Passing', 'goals_added_raw': 0.1904, 'goals_added_above_avg': 0.0059, 'count_actions': 305}, {'action_type': 'Receiving', 'goals_added_raw': 0.0648, 'goals_added_above_avg': -0.17270000000000002, 'count_actions': 233}, {'action_type': 'Shooting', 'goals_added_raw': 0.11860000000000001, 'goals_added_above_avg': -0.0196, 'count_actions': 5}]"
2lqRknk2Qr,jYQJ19EqGR,CB,1222,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.185, 'goals_added_above_avg': -0.2069, 'count_actions': 150}, {'action_type': 'Fouling', 'goals_added_raw': -0.3902, 'goals_added_above_avg': -0.2649, 'count_actions': 35}, {'action_type': 'Interrupting', 'goals_added_raw': 1.4434, 'goals_added_above_avg': 0.4864, 'count_actions': 216}, {'action_type': 'Passing', 'goals_added_raw': 0.6722, 'goals_added_above_avg': -0.0056, 'count_actions': 673}, {'action_type': 'Receiving', 'goals_added_raw': 0.4566, 'goals_added_above_avg': 0.1895, 'count_actions': 497}, {'action_type': 'Shooting', 'goals_added_raw': 0.183, 'goals_added_above_avg': 0.0476, 'count_actions': 10}]"
2lqRkWG0Qr,jYQJ8EW5GR,FB,650,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0092, 'goals_added_above_avg': -0.0472, 'count_actions': 88}, {'action_type': 'Fouling', 'goals_added_raw': -0.0154, 'goals_added_above_avg': 0.0022, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1345, 'goals_added_above_avg': -0.27190000000000003, 'count_actions': 83}, {'action_type': 'Passing', 'goals_added_raw': 0.3991, 'goals_added_above_avg': 0.17320000000000002, 'count_actions': 392}, {'action_type': 'Receiving', 'goals_added_raw': 0.13440000000000002, 'goals_added_above_avg': -0.1, 'count_actions': 296}, {'action_type': 'Shooting', 'goals_added_raw': 0.12, 'goals_added_above_avg': 0.0016, 'count_actions': 5}]"
2lqRkYZnQr,vzqoOgNqap,DM,106,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0086, 'goals_added_above_avg': -0.0014, 'count_actions': 17}, {'action_type': 'Fouling', 'goals_added_raw': -0.0032, 'goals_added_above_avg': -0.0006000000000000001, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1492, 'goals_added_above_avg': 0.0721, 'count_actions': 20}, {'action_type': 'Passing', 'goals_added_raw': 0.06380000000000001, 'goals_added_above_avg': 0.0222, 'count_actions': 55}, {'action_type': 'Receiving', 'goals_added_raw': 0.0056, 'goals_added_above_avg': -0.0324, 'count_actions': 38}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0235, 'count_actions': 0}]"
2lqRkZXDQr,0KPqjA456v,FB,1835,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.543, 'goals_added_above_avg': 0.32, 'count_actions': 400}, {'action_type': 'Fouling', 'goals_added_raw': 0.0504, 'goals_added_above_avg': -0.028, 'count_actions': 40}, {'action_type': 'Interrupting', 'goals_added_raw': 0.8232, 'goals_added_above_avg': -0.16670000000000001, 'count_actions': 146}, {'action_type': 'Passing', 'goals_added_raw': 2.2897, 'goals_added_above_avg': 1.7802, 'count_actions': 1065}, {'action_type': 'Receiving', 'goals_added_raw': 1.3422, 'goals_added_above_avg': 0.0577, 'count_actions': 790}, {'action_type': 'Shooting', 'goals_added_raw': 0.6247, 'goals_added_above_avg': -0.025400000000000002, 'count_actions': 27}]"
2lqRR1wxqr,eVq3ya6MWO,CB,718,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1005, 'goals_added_above_avg': 0.0835, 'count_actions': 145}, {'action_type': 'Fouling', 'goals_added_raw': -0.041, 'goals_added_above_avg': 0.0262, 'count_actions': 14}, {'action_type': 'Interrupting', 'goals_added_raw': -0.1338, 'goals_added_above_avg': -0.6896, 'count_actions': 95}, {'action_type': 'Passing', 'goals_added_raw': 0.7363000000000001, 'goals_added_above_avg': 0.353, 'count_actions': 545}, {'action_type': 'Receiving', 'goals_added_raw': -0.0059, 'goals_added_above_avg': -0.1772, 'count_actions': 467}, {'action_type': 'Shooting', 'goals_added_raw': 0.0413, 'goals_added_above_avg': -0.048, 'count_actions': 1}]"
2lqRR3wJqr,lgpMOvnQzy,CB,592,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.08750000000000001, 'goals_added_above_avg': 0.0731, 'count_actions': 87}, {'action_type': 'Fouling', 'goals_added_raw': 0.0001, 'goals_added_above_avg': 0.056900000000000006, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3548, 'goals_added_above_avg': -0.09920000000000001, 'count_actions': 63}, {'action_type': 'Passing', 'goals_added_raw': 0.3059, 'goals_added_above_avg': -0.011600000000000001, 'count_actions': 380}, {'action_type': 'Receiving', 'goals_added_raw': 0.2936, 'goals_added_above_avg': 0.16240000000000002, 'count_actions': 333}, {'action_type': 'Shooting', 'goals_added_raw': 0.0002, 'goals_added_above_avg': -0.0665, 'count_actions': 2}]"
2lqRR4Rxqr,a2lqRX2Mr0,AM,165,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.046, 'goals_added_above_avg': 0.06, 'count_actions': 17}, {'action_type': 'Fouling', 'goals_added_raw': 0.0007, 'goals_added_above_avg': -0.0204, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0395, 'goals_added_above_avg': -0.0229, 'count_actions': 12}, {'action_type': 'Passing', 'goals_added_raw': -0.029300000000000003, 'goals_added_above_avg': -0.007500000000000001, 'count_actions': 49}, {'action_type': 'Receiving', 'goals_added_raw': 0.29560000000000003, 'goals_added_above_avg': 0.0086, 'count_actions': 54}, {'action_type': 'Shooting', 'goals_added_raw': 0.09330000000000001, 'goals_added_above_avg': -0.0173, 'count_actions': 4}]"
2lqRRkw2qr,wvq9B9wQWn,CM,800,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.22190000000000001, 'goals_added_above_avg': -0.29350000000000004, 'count_actions': 115}, {'action_type': 'Fouling', 'goals_added_raw': -0.045, 'goals_added_above_avg': -0.0309, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.7753, 'goals_added_above_avg': 0.20500000000000002, 'count_actions': 105}, {'action_type': 'Passing', 'goals_added_raw': 0.6927, 'goals_added_above_avg': 0.3962, 'count_actions': 386}, {'action_type': 'Receiving', 'goals_added_raw': 0.1269, 'goals_added_above_avg': -0.18130000000000002, 'count_actions': 299}, {'action_type': 'Shooting', 'goals_added_raw': 0.0001, 'goals_added_above_avg': -0.18760000000000002, 'count_actions': 2}]"
2lqRRZy2qr,gpMOLwl5zy,DM,1080,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1565, 'goals_added_above_avg': 0.0499, 'count_actions': 118}, {'action_type': 'Fouling', 'goals_added_raw': -0.048100000000000004, 'goals_added_above_avg': -0.0315, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.404, 'goals_added_above_avg': -0.36160000000000003, 'count_actions': 105}, {'action_type': 'Passing', 'goals_added_raw': 0.0779, 'goals_added_above_avg': -0.3159, 'count_actions': 560}, {'action_type': 'Receiving', 'goals_added_raw': 0.0631, 'goals_added_above_avg': -0.3773, 'count_actions': 415}, {'action_type': 'Shooting', 'goals_added_raw': 0.034, 'goals_added_above_avg': -0.2283, 'count_actions': 7}]"
2vQ14E1Kqr,lgpMOvnQzy,CB,1707,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.374, 'goals_added_above_avg': 0.34340000000000004, 'count_actions': 318}, {'action_type': 'Fouling', 'goals_added_raw': -0.0235, 'goals_added_above_avg': 0.1515, 'count_actions': 13}, {'action_type': 'Interrupting', 'goals_added_raw': 0.7866000000000001, 'goals_added_above_avg': -0.5502, 'count_actions': 188}, {'action_type': 'Passing', 'goals_added_raw': 0.8787, 'goals_added_above_avg': -0.06810000000000001, 'count_actions': 993}, {'action_type': 'Receiving', 'goals_added_raw': 0.9402, 'goals_added_above_avg': 0.5671, 'count_actions': 865}, {'action_type': 'Shooting', 'goals_added_raw': 0.28750000000000003, 'goals_added_above_avg': 0.0984, 'count_actions': 14}]"
2vQ14xl0qr,mvzqoLZQap,CM,1799,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.5215000000000001, 'goals_added_above_avg': 0.3552, 'count_actions': 328}, {'action_type': 'Fouling', 'goals_added_raw': 0.0063, 'goals_added_above_avg': 0.0058000000000000005, 'count_actions': 25}, {'action_type': 'Interrupting', 'goals_added_raw': 1.7009, 'goals_added_above_avg': 0.4854, 'count_actions': 166}, {'action_type': 'Passing', 'goals_added_raw': 1.4889999999999999, 'goals_added_above_avg': 0.8918, 'count_actions': 1503}, {'action_type': 'Receiving', 'goals_added_raw': 0.8315, 'goals_added_above_avg': -0.0216, 'count_actions': 1278}, {'action_type': 'Shooting', 'goals_added_raw': 0.48090000000000005, 'goals_added_above_avg': -0.0135, 'count_actions': 21}]"
